customer_id,month,consumption_kwh,is_theft
7583,11,208.24,0
7583,12,82.69,1
7584,1,254.74,0
7584,2,281.96,0
7584,3,338.18,0
7584,4,273.99,0
7584,5,316.94,0
7584,6,372.53,0
7584,7,304.61,0
7584,8,293.27,0
7584,9,314.01,0
7584,10,286.79,0
7584,11,298.45,0
7584,12,218.37,0
7585,1,335.92,0
7585,2,360.24,0
7585,3,317.18,0
7585,4,78.97,1
7585,5,334.57,0
7585,6,249.03,0
7585,7,301.75,0
7585,8,246.91,1
7585,9,237.05,1
7585,10,211.05,1
7585,11,304.64,0
7585,12,277.89,0
7586,1,328.04,0
7586,2,249.6,1
7586,3,317.58,0
7586,4,291.81,0
7586,5,272.52,1
7586,6,417.99,0
7586,7,319.87,0
7586,8,119.38,1
7586,9,288.14,0
7586,10,251.07,0
7586,11,280.02,0
7586,12,143.96,1
7587,1,218.72,0
7587,2,270.94,0
7587,3,298.85,0
7587,4,351.2,0
7587,5,338.88,0
7587,6,332.61,0
7587,7,172.62,1
7587,8,267.3,0
7587,9,224.1,1
7587,10,131.34,1
7587,11,356.46,0
7587,12,342.43,0
7588,1,273.69,0
7588,2,327.16,0
7588,3,355.82,0
7588,4,248.48,0
7588,5,404.7,0
7588,6,103.93,1
7588,7,195.64,0
7588,8,233.58,0
7588,9,233.48,0
7588,10,284.78,0
7588,11,308.49,0
7588,12,322.31,0
7589,1,257.4,1
7589,2,188.57,1
7589,3,138.85,1
7589,4,355.71,0
7589,5,117.89,1
7589,6,122.49,1
7589,7,278.11,0
7589,8,283.96,0
7589,9,150.53,1
7589,10,389.53,0
7589,11,227.77,0
7589,12,373.03,0
7590,1,132.49,1
7590,2,106.68,1
7590,3,239.34,0
7590,4,262.48,0
7590,5,309.68,0
7590,6,142.96,1
7590,7,278.87,0
7590,8,219.75,1
7590,9,248.72,0
7590,10,213.91,1
7590,11,230.99,0
7590,12,162.67,1
7591,1,126.12,1
7591,2,361.38,0
7591,3,86.33,1
7591,4,290.3,1
7591,5,304.01,0
7591,6,303.46,0
7591,7,295.66,0
7591,8,300.13,1
7591,9,209.18,1
7591,10,171.45,1
7591,11,170.23,1
7591,12,211.01,1
7592,1,256.63,0
7592,2,296.88,0
7592,3,367.1,0
7592,4,357.62,0
7592,5,246.21,1
7592,6,81.11,1
7592,7,273.33,0
7592,8,314.31,0
7592,9,111.95,1
7592,10,210.71,1
7592,11,187.52,1
7592,12,326.37,0
7593,1,168.3,1
7593,2,365.07,0
7593,3,264.35,0
7593,4,94.81,1
7593,5,344.78,0
7593,6,252.38,0
7593,7,163.65,1
7593,8,326.08,0
7593,9,351.27,0
7593,10,191.01,1
7593,11,314.5,0
7593,12,282.49,0
7594,1,81.08,1
7594,2,331.51,0
7594,3,315.02,0
7594,4,115.48,1
7594,5,182.05,1
7594,6,352.69,0
7594,7,79.38,1
7594,8,117.76,1
7594,9,282.9,0
7594,10,212.64,0
7594,11,312.1,0
7594,12,182.33,1
7595,1,158.83,1
7595,2,204.02,1
7595,3,369.59,0
7595,4,294.3,0
7595,5,62.21,1
7595,6,248.92,0
7595,7,348.39,0
7595,8,168.37,1
7595,9,84.77,1
7595,10,109.8,1
7595,11,324.31,0
7595,12,250.29,0
7596,1,333.5,0
7596,2,374.14,0
7596,3,138.5,1
7596,4,439.39,0
7596,5,328.95,0
7596,6,393.41,0
7596,7,159.16,1
7596,8,379.92,0
7596,9,313.23,0
7596,10,225.53,1
7596,11,297.03,0
7596,12,90.38,1
7597,1,121.06,1
7597,2,310.83,0
7597,3,368.11,0
7597,4,281.3,1
7597,5,329.26,0
7597,6,221.76,0
7597,7,213.34,1
7597,8,251.05,0
7597,9,105.48,1
7597,10,114.44,1
7597,11,192.51,1
7597,12,123.01,1
7598,1,317.37,0
7598,2,214.42,0
7598,3,133.62,1
7598,4,197.6,1
7598,5,313.1,0
7598,6,173.98,0
7598,7,315.8,0
7598,8,121.23,1
7598,9,148.74,1
7598,10,256.25,0
7598,11,214.03,0
7598,12,345.68,0
7599,1,331.95,0
7599,2,159.87,1
7599,3,366.71,0
7599,4,133.38,1
7599,5,397.27,0
7599,6,249.32,0
7599,7,324.33,0
7599,8,234.31,0
7599,9,214.86,1
7599,10,217.58,0
7599,11,123.28,1
7599,12,135.19,1
7600,1,181.69,1
7600,2,88.6,1
7600,3,216.36,1
7600,4,246.14,1
7600,5,168.67,1
7600,6,429.62,0
7600,7,282.29,0
7600,8,164.81,1
7600,9,159.3,1
7600,10,266.34,0
7600,11,231.27,1
7600,12,204.57,1
7601,1,393.03,0
7601,2,76.2,1
7601,3,388.13,0
7601,4,131.73,1
7601,5,261.54,0
7601,6,153.1,1
7601,7,112.7,1
7601,8,188.4,1
7601,9,326.8,0
7601,10,224.02,0
7601,11,206.46,0
7601,12,239.9,1
7602,1,308.56,0
7602,2,178.18,0
7602,3,351.74,0
7602,4,229.46,1
7602,5,277.67,0
7602,6,302.08,0
7602,7,157.49,1
7602,8,80.65,1
7602,9,153.29,0
7602,10,110.92,1
7602,11,283.36,0
7602,12,258.02,1
7603,1,213.78,1
7603,2,171.82,1
7603,3,232.35,1
7603,4,267.17,0
7603,5,241.6,1
7603,6,326.33,0
7603,7,236.22,0
7603,8,254.82,0
7603,9,262.33,0
7603,10,287.28,0
7603,11,84.15,1
7603,12,308.61,0
7604,1,265.38,1
7604,2,394.22,0
7604,3,297.92,0
7604,4,396.26,0
7604,5,251.18,0
7604,6,84.31,1
7604,7,258.8,0
7604,8,166.4,0
7604,9,168.55,1
7604,10,204.38,1
7604,11,297.3,0
7604,12,270.86,0
7605,1,288.66,0
7605,2,324.07,0
7605,3,379.2,0
7605,4,90.09,1
7605,5,373.25,0
7605,6,127.52,1
7605,7,111.45,1
7605,8,255.75,1
7605,9,179.28,1
7605,10,342.39,0
7605,11,108.88,1
7605,12,256.58,0
7606,1,54.18,1
7606,2,318.73,0
7606,3,374.25,0
7606,4,391.41,0
7606,5,150.4,1
7606,6,251.88,0
7606,7,173.44,0
7606,8,228.94,0
7606,9,260.07,0
7606,10,256.51,0
7606,11,330.33,0
7606,12,264.98,0
7607,1,48.32,1
7607,2,399.93,0
7607,3,296.16,0
7607,4,117.97,1
7607,5,173.4,1
7607,6,286.0,0
7607,7,168.29,1
7607,8,194.24,1
7607,9,333.02,0
7607,10,96.46,1
7607,11,159.07,1
7607,12,189.47,1
7608,1,334.5,0
7608,2,275.5,0
7608,3,227.12,1
7608,4,398.23,0
7608,5,135.47,1
7608,6,150.04,1
7608,7,227.78,0
7608,8,48.78,1
7608,9,159.53,1
7608,10,96.59,1
7608,11,48.72,1
7608,12,237.69,0
7609,1,108.6,1
7609,2,233.6,0
7609,3,242.56,0
7609,4,197.05,0
7609,5,102.24,1
7609,6,343.18,0
7609,7,153.85,1
7609,8,278.16,0
7609,9,276.55,1
7609,10,230.01,0
7609,11,256.7,0
7609,12,432.39,0
7610,1,245.89,1
7610,2,310.5,0
7610,3,193.66,1
7610,4,64.52,1
7610,5,237.14,0
7610,6,247.83,0
7610,7,266.18,0
7610,8,140.04,1
7610,9,261.77,0
7610,10,221.41,1
7610,11,207.73,0
7610,12,129.73,1
7611,1,109.89,1
7611,2,314.93,1
7611,3,342.06,0
7611,4,313.46,0
7611,5,256.11,0
7611,6,286.26,0
7611,7,65.83,1
7611,8,282.09,0
7611,9,269.76,1
7611,10,274.35,0
7611,11,194.86,0
7611,12,124.57,1
7612,1,235.64,1
7612,2,208.87,1
7612,3,284.19,0
7612,4,235.92,0
7612,5,161.43,1
7612,6,255.42,0
7612,7,178.77,1
7612,8,110.3,1
7612,9,261.21,1
7612,10,251.64,1
7612,11,281.63,0
7612,12,378.38,0
7613,1,399.19,0
7613,2,435.37,0
7613,3,83.59,1
7613,4,351.59,0
7613,5,203.78,1
7613,6,336.08,0
7613,7,203.1,0
7613,8,218.84,1
7613,9,259.94,0
7613,10,170.83,1
7613,11,285.6,0
7613,12,266.27,1
7614,1,173.89,1
7614,2,285.03,0
7614,3,145.71,1
7614,4,342.62,0
7614,5,349.41,0
7614,6,240.17,0
7614,7,285.55,0
7614,8,275.18,0
7614,9,280.9,0
7614,10,176.97,1
7614,11,309.03,0
7614,12,136.93,1
7615,1,259.93,1
7615,2,256.29,1
7615,3,40.04,1
7615,4,362.58,0
7615,5,337.26,0
7615,6,329.48,0
7615,7,309.31,0
7615,8,225.93,0
7615,9,324.11,0
7615,10,185.71,1
7615,11,159.85,1
7615,12,298.47,0
7616,1,372.77,0
7616,2,246.54,1
7616,3,230.52,0
7616,4,271.79,0
7616,5,127.19,1
7616,6,329.23,0
7616,7,274.6,0
7616,8,392.85,0
7616,9,311.73,0
7616,10,264.56,0
7616,11,303.8,0
7616,12,191.91,1
7617,1,378.51,0
7617,2,283.7,0
7617,3,192.25,1
7617,4,369.57,0
7617,5,314.89,0
7617,6,334.78,0
7617,7,270.63,0
7617,8,267.24,0
7617,9,296.61,0
7617,10,332.6,0
7617,11,255.52,0
7617,12,322.35,0
7618,1,338.37,0
7618,2,64.01,1
7618,3,374.93,0
7618,4,309.87,0
7618,5,220.58,0
7618,6,277.73,0
7618,7,94.38,1
7618,8,251.5,1
7618,9,304.55,1
7618,10,317.62,0
7618,11,258.24,0
7618,12,55.66,1
7619,1,329.45,0
7619,2,367.42,0
7619,3,188.07,1
7619,4,251.5,0
7619,5,226.9,1
7619,6,328.12,0
7619,7,320.87,0
7619,8,272.94,0
7619,9,187.0,1
7619,10,203.1,0
7619,11,344.33,0
7619,12,268.02,0
7620,1,341.29,0
7620,2,326.97,1
7620,3,336.17,0
7620,4,282.86,0
7620,5,113.98,1
7620,6,306.7,0
7620,7,180.3,1
7620,8,369.16,0
7620,9,322.12,0
7620,10,132.25,1
7620,11,222.55,1
7620,12,131.29,1
7621,1,235.3,0
7621,2,332.06,0
7621,3,359.12,0
7621,4,240.58,1
7621,5,263.1,0
7621,6,115.56,1
7621,7,255.42,1
7621,8,333.61,0
7621,9,262.0,1
7621,10,181.51,1
7621,11,366.36,0
7621,12,206.58,0
7622,1,325.25,0
7622,2,190.94,0
7622,3,259.86,1
7622,4,274.47,1
7622,5,350.03,0
7622,6,258.24,0
7622,7,126.54,1
7622,8,282.5,0
7622,9,110.74,1
7622,10,229.03,1
7622,11,101.79,1
7622,12,268.02,1
7623,1,337.97,0
7623,2,255.73,0
7623,3,305.36,0
7623,4,378.85,0
7623,5,131.67,1
7623,6,313.97,0
7623,7,146.29,1
7623,8,208.15,1
7623,9,307.14,0
7623,10,324.02,0
7623,11,259.96,0
7623,12,277.74,0
7624,1,231.86,0
7624,2,238.73,0
7624,3,266.81,1
7624,4,365.65,0
7624,5,377.04,0
7624,6,224.31,1
7624,7,249.14,0
7624,8,315.1,0
7624,9,217.37,1
7624,10,214.37,1
7624,11,205.1,1
7624,12,293.28,0
7625,1,169.26,1
7625,2,359.11,0
7625,3,293.32,0
7625,4,143.18,1
7625,5,296.42,0
7625,6,238.91,1
7625,7,261.0,0
7625,8,335.54,0
7625,9,245.52,0
7625,10,352.1,0
7625,11,245.86,0
7625,12,107.94,1
7626,1,67.44,1
7626,2,108.08,1
7626,3,140.28,1
7626,4,252.89,0
7626,5,152.69,1
7626,6,341.24,0
7626,7,308.58,0
7626,8,265.25,0
7626,9,325.93,0
7626,10,216.77,0
7626,11,383.62,0
7626,12,345.77,0
7627,1,212.29,0
7627,2,223.76,1
7627,3,344.48,0
7627,4,323.71,0
7627,5,124.02,1
7627,6,293.57,0
7627,7,323.74,0
7627,8,171.97,1
7627,9,267.96,0
7627,10,300.62,0
7627,11,194.92,1
7627,12,91.44,1
7628,1,227.15,1
7628,2,344.69,0
7628,3,267.88,1
7628,4,149.81,1
7628,5,101.11,1
7628,6,318.05,0
7628,7,291.39,0
7628,8,290.39,0
7628,9,179.09,1
7628,10,399.72,0
7628,11,349.9,0
7628,12,241.71,1
7629,1,247.0,0
7629,2,89.56,1
7629,3,305.63,1
7629,4,330.83,0
7629,5,172.02,1
7629,6,168.58,1
7629,7,323.96,0
7629,8,213.42,1
7629,9,84.32,1
7629,10,223.68,1
7629,11,343.2,0
7629,12,319.14,0
7630,1,222.19,1
7630,2,195.05,1
7630,3,280.13,1
7630,4,284.85,1
7630,5,305.45,0
7630,6,305.37,0
7630,7,303.79,0
7630,8,251.49,0
7630,9,255.08,0
7630,10,286.73,0
7630,11,278.31,0
7630,12,280.15,1
7631,1,192.98,1
7631,2,71.43,1
7631,3,213.2,1
7631,4,269.75,0
7631,5,368.95,0
7631,6,206.99,1
7631,7,211.62,0
7631,8,207.94,1
7631,9,127.04,1
7631,10,216.45,1
7631,11,145.3,1
7631,12,150.72,1
7632,1,274.63,0
7632,2,332.46,0
7632,3,337.21,0
7632,4,79.49,1
7632,5,150.23,1
7632,6,252.83,0
7632,7,226.55,1
7632,8,181.29,0
7632,9,115.33,1
7632,10,101.16,1
7632,11,317.96,0
7632,12,217.0,1
7633,1,286.9,0
7633,2,391.1,0
7633,3,389.8,0
7633,4,371.33,0
7633,5,241.42,0
7633,6,278.97,0
7633,7,244.23,0
7633,8,56.82,1
7633,9,145.15,1
7633,10,141.39,1
7633,11,214.23,0
7633,12,269.3,0
7634,1,341.23,0
7634,2,371.97,0
7634,3,303.27,0
7634,4,330.55,0
7634,5,225.47,1
7634,6,184.58,1
7634,7,220.72,0
7634,8,161.72,1
7634,9,182.86,0
7634,10,339.56,0
7634,11,421.6,0
7634,12,315.03,0
7635,1,288.34,0
7635,2,323.2,0
7635,3,322.73,0
7635,4,170.06,1
7635,5,464.4,0
7635,6,245.76,0
7635,7,329.56,0
7635,8,241.25,0
7635,9,272.04,0
7635,10,135.66,1
7635,11,384.18,0
7635,12,79.22,1
7636,1,137.35,1
7636,2,309.29,0
7636,3,234.78,0
7636,4,429.13,0
7636,5,165.14,1
7636,6,70.88,1
7636,7,133.4,1
7636,8,335.52,0
7636,9,341.27,0
7636,10,199.73,1
7636,11,174.15,1
7636,12,423.37,0
7637,1,315.96,0
7637,2,170.78,1
7637,3,246.6,0
7637,4,120.37,1
7637,5,284.09,0
7637,6,311.76,0
7637,7,166.23,1
7637,8,217.69,0
7637,9,148.46,1
7637,10,306.86,0
7637,11,325.85,0
7637,12,345.67,0
7638,1,361.49,0
7638,2,70.91,1
7638,3,374.39,0
7638,4,187.96,1
7638,5,285.71,0
7638,6,305.8,0
7638,7,249.63,0
7638,8,194.29,1
7638,9,213.52,1
7638,10,300.91,0
7638,11,326.43,0
7638,12,320.5,0
7639,1,278.75,1
7639,2,211.5,1
7639,3,333.34,0
7639,4,255.07,1
7639,5,346.58,0
7639,6,66.03,1
7639,7,250.71,1
7639,8,308.25,0
7639,9,209.81,0
7639,10,251.71,0
7639,11,182.68,1
7639,12,363.9,0
7640,1,82.73,1
7640,2,333.77,0
7640,3,343.43,0
7640,4,323.88,0
7640,5,253.12,1
7640,6,61.79,1
7640,7,252.55,0
7640,8,116.28,1
7640,9,88.84,1
7640,10,328.51,0
7640,11,295.05,0
7640,12,214.27,0
7641,1,197.19,1
7641,2,392.46,0
7641,3,148.84,1
7641,4,325.36,0
7641,5,346.24,0
7641,6,325.02,0
7641,7,326.58,0
7641,8,55.67,1
7641,9,193.84,1
7641,10,343.26,0
7641,11,218.93,1
7641,12,222.99,1
7642,1,95.45,1
7642,2,269.73,0
7642,3,332.29,0
7642,4,270.97,0
7642,5,374.58,0
7642,6,396.07,0
7642,7,276.56,0
7642,8,305.62,0
7642,9,195.49,0
7642,10,262.3,0
7642,11,391.71,0
7642,12,279.12,0
7643,1,47.18,1
7643,2,159.54,1
7643,3,341.97,0
7643,4,385.9,0
7643,5,298.99,1
7643,6,193.22,1
7643,7,150.81,1
7643,8,190.61,0
7643,9,251.06,1
7643,10,251.74,0
7643,11,270.57,0
7643,12,263.78,0
7644,1,170.15,1
7644,2,98.28,1
7644,3,106.95,1
7644,4,349.24,0
7644,5,293.83,0
7644,6,294.18,0
7644,7,231.4,1
7644,8,284.1,0
7644,9,293.18,0
7644,10,96.22,1
7644,11,230.67,1
7644,12,131.46,1
7645,1,238.01,0
7645,2,231.68,1
7645,3,263.15,0
7645,4,180.7,1
7645,5,289.73,0
7645,6,289.92,0
7645,7,174.89,1
7645,8,299.59,0
7645,9,200.12,1
7645,10,274.23,0
7645,11,214.23,1
7645,12,283.31,0
7646,1,369.7,0
7646,2,309.52,0
7646,3,293.42,0
7646,4,339.51,0
7646,5,213.16,1
7646,6,268.22,0
7646,7,377.04,0
7646,8,286.72,0
7646,9,158.05,1
7646,10,126.68,1
7646,11,144.62,1
7646,12,323.25,0
7647,1,231.7,0
7647,2,209.07,1
7647,3,268.13,0
7647,4,229.01,0
7647,5,189.19,1
7647,6,188.31,1
7647,7,360.31,0
7647,8,305.45,0
7647,9,370.71,0
7647,10,268.29,0
7647,11,193.74,1
7647,12,255.66,0
7648,1,274.02,0
7648,2,415.57,0
7648,3,315.6,0
7648,4,81.9,1
7648,5,315.1,0
7648,6,327.22,0
7648,7,374.38,0
7648,8,110.22,1
7648,9,275.89,0
7648,10,312.98,0
7648,11,321.25,0
7648,12,226.62,0
7649,1,361.31,0
7649,2,320.49,0
7649,3,404.35,0
7649,4,298.1,0
7649,5,120.71,1
7649,6,152.6,1
7649,7,245.87,0
7649,8,232.39,0
7649,9,338.0,0
7649,10,336.14,0
7649,11,156.25,1
7649,12,248.49,1
7650,1,313.08,0
7650,2,343.81,0
7650,3,383.17,0
7650,4,157.3,1
7650,5,266.35,0
7650,6,316.68,0
7650,7,322.0,0
7650,8,214.1,1
7650,9,334.64,0
7650,10,350.91,0
7650,11,253.5,0
7650,12,198.55,1
7651,1,100.47,1
7651,2,329.58,0
7651,3,243.1,1
7651,4,136.29,1
7651,5,348.83,0
7651,6,275.01,0
7651,7,72.06,1
7651,8,326.76,0
7651,9,277.05,0
7651,10,126.45,1
7651,11,111.91,1
7651,12,283.76,0
7652,1,249.72,0
7652,2,376.29,0
7652,3,258.53,1
7652,4,230.12,0
7652,5,324.45,0
7652,6,265.44,0
7652,7,207.19,0
7652,8,403.66,0
7652,9,59.24,1
7652,10,322.56,0
7652,11,338.47,0
7652,12,224.2,0
7653,1,250.36,0
7653,2,367.64,0
7653,3,413.76,0
7653,4,137.91,1
7653,5,358.03,0
7653,6,387.65,0
7653,7,108.91,1
7653,8,61.58,1
7653,9,222.24,1
7653,10,121.73,1
7653,11,208.86,0
7653,12,221.46,0
7654,1,324.85,0
7654,2,308.89,0
7654,3,209.46,1
7654,4,331.04,0
7654,5,309.47,0
7654,6,174.38,1
7654,7,213.64,0
7654,8,254.11,0
7654,9,286.97,0
7654,10,202.26,1
7654,11,179.93,1
7654,12,224.35,0
7655,1,381.0,0
7655,2,160.0,1
7655,3,316.34,0
7655,4,157.82,1
7655,5,220.77,1
7655,6,263.53,1
7655,7,193.99,1
7655,8,93.39,1
7655,9,308.07,0
7655,10,267.91,1
7655,11,226.27,0
7655,12,172.74,1
7656,1,137.34,1
7656,2,260.98,0
7656,3,411.47,0
7656,4,285.98,0
7656,5,335.38,1
7656,6,329.68,0
7656,7,279.05,0
7656,8,309.38,0
7656,9,306.91,0
7656,10,400.42,0
7656,11,356.28,0
7656,12,225.32,1
7657,1,348.85,0
7657,2,307.11,0
7657,3,224.29,1
7657,4,60.07,1
7657,5,335.81,0
7657,6,186.9,1
7657,7,280.87,0
7657,8,307.21,0
7657,9,212.37,1
7657,10,215.85,1
7657,11,188.64,0
7657,12,301.86,0
7658,1,297.5,0
7658,2,393.82,0
7658,3,303.12,0
7658,4,400.87,0
7658,5,348.23,0
7658,6,342.56,0
7658,7,305.43,0
7658,8,186.24,0
7658,9,273.66,0
7658,10,67.05,1
7658,11,373.02,0
7658,12,303.81,0
7659,1,338.11,0
7659,2,182.48,1
7659,3,318.34,0
7659,4,111.92,1
7659,5,172.72,1
7659,6,297.02,0
7659,7,331.29,0
7659,8,291.41,0
7659,9,305.71,0
7659,10,67.35,1
7659,11,284.91,0
7659,12,414.72,0
7660,1,344.24,0
7660,2,185.29,1
7660,3,164.59,1
7660,4,327.18,1
7660,5,239.86,0
7660,6,267.44,0
7660,7,189.34,1
7660,8,251.92,1
7660,9,285.55,0
7660,10,294.13,0
7660,11,114.56,1
7660,12,113.47,1
7661,1,189.98,1
7661,2,226.77,1
7661,3,298.33,0
7661,4,144.89,1
7661,5,338.15,0
7661,6,336.1,0
7661,7,281.87,0
7661,8,111.93,1
7661,9,291.72,0
7661,10,81.26,1
7661,11,303.41,0
7661,12,278.88,0
7662,1,151.33,1
7662,2,240.43,1
7662,3,320.69,0
7662,4,318.33,0
7662,5,298.95,0
7662,6,288.86,0
7662,7,144.96,1
7662,8,308.93,0
7662,9,314.51,0
7662,10,261.83,0
7662,11,172.32,0
7662,12,337.26,0
7663,1,270.93,0
7663,2,336.76,0
7663,3,176.26,1
7663,4,300.0,0
7663,5,203.92,1
7663,6,187.64,0
7663,7,184.13,1
7663,8,323.49,0
7663,9,248.45,0
7663,10,215.41,0
7663,11,344.55,0
7663,12,343.76,0
7664,1,343.55,0
7664,2,189.23,1
7664,3,348.16,0
7664,4,165.15,1
7664,5,294.5,1
7664,6,227.85,0
7664,7,65.3,1
7664,8,279.87,0
7664,9,84.69,1
7664,10,133.35,1
7664,11,321.84,0
7664,12,294.0,1
7665,1,199.11,1
7665,2,305.74,0
7665,3,349.56,0
7665,4,71.27,1
7665,5,200.99,1
7665,6,327.9,0
7665,7,250.41,0
7665,8,279.4,0
7665,9,266.54,0
7665,10,264.63,1
7665,11,287.14,0
7665,12,271.74,0
7666,1,209.04,1
7666,2,351.34,0
7666,3,193.14,1
7666,4,226.6,1
7666,5,403.89,0
7666,6,364.65,0
7666,7,319.94,0
7666,8,285.2,0
7666,9,117.71,1
7666,10,124.49,1
7666,11,96.44,1
7666,12,276.71,0
7667,1,200.19,1
7667,2,360.82,0
7667,3,293.29,0
7667,4,119.0,1
7667,5,315.12,0
7667,6,74.18,1
7667,7,264.61,0
7667,8,199.75,0
7667,9,111.51,1
7667,10,305.14,0
7667,11,248.67,0
7667,12,162.85,1
7668,1,145.06,1
7668,2,229.2,1
7668,3,349.2,0
7668,4,322.97,0
7668,5,293.22,0
7668,6,244.49,0
7668,7,333.95,0
7668,8,63.65,1
7668,9,324.86,0
7668,10,190.71,1
7668,11,292.34,0
7668,12,285.61,0
7669,1,184.84,1
7669,2,334.72,0
7669,3,243.22,0
7669,4,257.9,0
7669,5,408.8,0
7669,6,275.47,0
7669,7,270.85,0
7669,8,265.38,1
7669,9,196.03,1
7669,10,277.89,0
7669,11,271.7,0
7669,12,228.64,1
7670,1,227.27,1
7670,2,227.16,1
7670,3,210.1,1
7670,4,300.35,0
7670,5,251.41,1
7670,6,140.52,1
7670,7,257.98,0
7670,8,153.82,1
7670,9,292.49,0
7670,10,368.83,0
7670,11,74.97,1
7670,12,279.96,0
7671,1,268.4,1
7671,2,232.72,0
7671,3,252.77,0
7671,4,235.19,1
7671,5,383.85,0
7671,6,159.26,1
7671,7,274.52,0
7671,8,261.84,1
7671,9,291.61,0
7671,10,380.23,0
7671,11,87.88,1
7671,12,206.09,1
7672,1,324.64,0
7672,2,375.94,0
7672,3,293.87,0
7672,4,384.55,0
7672,5,310.2,0
7672,6,280.17,0
7672,7,361.9,0
7672,8,54.96,1
7672,9,253.55,0
7672,10,215.37,0
7672,11,275.42,0
7672,12,373.59,0
7673,1,401.06,0
7673,2,154.7,1
7673,3,74.99,1
7673,4,256.06,1
7673,5,307.23,0
7673,6,289.89,0
7673,7,232.36,0
7673,8,281.21,1
7673,9,360.77,0
7673,10,88.65,1
7673,11,165.74,1
7673,12,222.91,1
7674,1,146.85,1
7674,2,260.93,1
7674,3,109.22,1
7674,4,156.22,1
7674,5,260.06,1
7674,6,292.63,0
7674,7,107.85,1
7674,8,171.65,1
7674,9,248.95,0
7674,10,311.09,0
7674,11,305.77,0
7674,12,341.77,0
7675,1,297.06,0
7675,2,208.19,1
7675,3,91.91,1
7675,4,259.68,1
7675,5,301.86,0
7675,6,338.95,0
7675,7,75.0,1
7675,8,81.92,1
7675,9,346.61,0
7675,10,168.12,1
7675,11,290.87,0
7675,12,94.23,1
7676,1,151.09,1
7676,2,268.2,1
7676,3,362.8,0
7676,4,211.37,0
7676,5,293.44,0
7676,6,211.89,0
7676,7,99.62,1
7676,8,192.89,0
7676,9,205.42,1
7676,10,287.39,0
7676,11,407.68,0
7676,12,384.29,0
7677,1,92.63,1
7677,2,224.36,1
7677,3,420.95,0
7677,4,127.08,1
7677,5,280.62,0
7677,6,308.26,0
7677,7,304.17,0
7677,8,221.09,0
7677,9,279.39,0
7677,10,218.03,1
7677,11,122.19,1
7677,12,272.27,0
7678,1,241.65,1
7678,2,128.73,1
7678,3,286.73,0
7678,4,314.61,0
7678,5,278.61,0
7678,6,295.66,1
7678,7,277.98,0
7678,8,180.73,1
7678,9,258.29,0
7678,10,102.14,1
7678,11,73.45,1
7678,12,306.54,0
7679,1,253.68,1
7679,2,375.64,0
7679,3,160.23,1
7679,4,358.81,0
7679,5,156.53,1
7679,6,343.86,0
7679,7,250.45,1
7679,8,227.98,0
7679,9,347.22,0
7679,10,316.21,0
7679,11,366.17,0
7679,12,302.6,1
7680,1,188.69,1
7680,2,242.32,0
7680,3,297.65,0
7680,4,363.08,0
7680,5,321.84,0
7680,6,331.43,0
7680,7,327.3,0
7680,8,276.34,0
7680,9,260.52,0
7680,10,198.6,1
7680,11,232.97,0
7680,12,363.11,0
7681,1,251.97,1
7681,2,79.95,1
7681,3,375.7,0
7681,4,236.56,0
7681,5,256.43,0
7681,6,322.18,0
7681,7,322.63,1
7681,8,219.91,0
7681,9,156.47,1
7681,10,211.0,0
7681,11,157.21,1
7681,12,308.88,0
7682,1,288.17,0
7682,2,197.49,1
7682,3,193.66,1
7682,4,192.79,1
7682,5,214.46,1
7682,6,416.67,0
7682,7,186.11,0
7682,8,160.5,0
7682,9,186.22,1
7682,10,194.78,1
7682,11,332.2,0
7682,12,293.33,0
7683,1,219.63,0
7683,2,112.82,1
7683,3,246.22,0
7683,4,341.66,0
7683,5,390.95,0
7683,6,296.54,0
7683,7,317.47,0
7683,8,110.14,1
7683,9,242.43,0
7683,10,323.39,0
7683,11,336.42,0
7683,12,355.01,0
7684,1,56.69,1
7684,2,238.17,1
7684,3,293.03,1
7684,4,100.39,1
7684,5,291.81,0
7684,6,351.82,0
7684,7,72.55,1
7684,8,273.46,0
7684,9,259.68,0
7684,10,186.31,1
7684,11,314.16,0
7684,12,223.31,0
7685,1,272.99,0
7685,2,338.32,0
7685,3,178.23,1
7685,4,231.9,1
7685,5,115.93,1
7685,6,103.03,1
7685,7,117.54,1
7685,8,300.31,0
7685,9,290.57,0
7685,10,281.61,0
7685,11,107.91,1
7685,12,86.03,1
7686,1,411.56,0
7686,2,278.42,1
7686,3,338.41,0
7686,4,274.23,0
7686,5,250.29,0
7686,6,278.34,0
7686,7,177.01,1
7686,8,286.05,0
7686,9,324.34,0
7686,10,199.22,0
7686,11,137.55,1
7686,12,108.17,1
7687,1,290.04,0
7687,2,196.96,1
7687,3,355.71,0
7687,4,200.67,1
7687,5,248.51,0
7687,6,179.34,1
7687,7,292.31,0
7687,8,238.28,0
7687,9,242.59,0
7687,10,344.39,0
7687,11,152.38,1
7687,12,324.7,0
7688,1,375.52,0
7688,2,282.72,0
7688,3,352.44,0
7688,4,362.64,0
7688,5,83.67,1
7688,6,254.17,0
7688,7,249.51,0
7688,8,112.29,1
7688,9,390.92,0
7688,10,188.78,1
7688,11,376.88,0
7688,12,288.64,1
7689,1,338.13,0
7689,2,181.3,1
7689,3,344.5,0
7689,4,299.65,0
7689,5,112.04,1
7689,6,285.79,0
7689,7,174.39,1
7689,8,94.47,1
